,Genero,Tipo,Nombre,Año estreno,Mes estreno,Id
46,Drama,Movie,Mind-Set,2022,4.0,tt10588504
47,Drama,Movie,Veyil,2022,2.0,tt10608624
48,Drama,Movie,Babylon,2023,1.0,tt10640346
49,Drama,Movie,Side Effects,2022,,tt10648938
50,Drama,Movie,Campo de Sangue,2022,6.0,tt10674504
51,Drama,Movie,Nikamma,2022,6.0,tt10687220
52,Drama,Movie,Slovo,2022,5.0,tt10692870
53,Drama,Movie,Rucker,2022,1.0,tt10701788
54,Drama,Movie,Ponniyin Selvan: Part One,2022,9.0,tt10701074
55,Drama,Movie,K.G.F: Chapter 2,2022,4.0,tt10698680
56,Drama,Movie,Bachchhan Paandey,2022,3.0,tt10699086
57,Drama,Movie,Il Boemo,2022,10.0,tt10726774
58,Drama,Movie,Don't Worry Darling,2022,9.0,tt10731256
59,Drama,Movie,Gehraiyaan,2022,2.0,tt10733228
60,Drama,Movie,Shin Ultraman,2022,5.0,tt10737918
61,Drama,Movie,Graves,2022,3.0,tt10740944
62,Drama,Movie,Abiding,2022,8.0,tt10743778
63,Drama,Movie,Persona,2022,10.0,tt10749820
64,Drama,Movie,Serdtse parmy,2022,10.0,tt10749948
65,Drama,Movie,Immigrant,2022,1.0,tt10751558
66,Drama,Movie,Making Friends as the World Ends,2022,6.0,tt10767774
67,Drama,Movie,Come Out Fighting,2022,11.0,tt10788058
68,Drama,Movie,Octopus Pot,2022,5.0,tt10789062
69,Drama,Movie,Diary of a Spy,2022,7.0,tt10789216
70,Drama,Movie,The Kashmir Files,2022,3.0,tt10811166
71,Drama,Movie,Hope's Song,2022,3.0,tt10829654
72,Drama,Movie,A Strippers Prayer,2022,1.0,tt10832880
73,Drama,Movie,Leonardo and the Love,2022,,tt10836576
74,Drama,Movie,EAMI,2022,9.0,tt10865174
75,Drama,Movie,Fuhgedd About It,2022,12.0,tt10880774
76,Drama,Movie,Stay with Me,2022,,tt10881156
77,Drama,Movie,Krime Story,2022,2.0,tt10904808
78,Drama,Movie,Raspberry1508,2022,4.0,tt10913280
79,Drama,Movie,Herseye Ragmen,2023,2.0,tt10923334
80,Drama,Movie,The Black Caesar,2022,,tt10920696
81,Drama,Movie,Nanny,2022,12.0,tt10931784
82,Drama,Movie,Kira & El Gin,2022,6.0,tt10935956
83,Drama,Movie,Back to Billy,2022,12.0,tt10937932
84,Drama,Movie,El Houb,2022,10.0,tt10949122
85,Drama,Movie,Bristol Fashion,2022,6.0,tt10953232
86,Drama,Movie,Flaca,2022,,tt10955318
87,Drama,Movie,Utama,2022,10.0,tt10984580
88,Drama,Movie,La Vida en el Silencio,2022,,tt10984980
89,Drama,Movie,Sri Asih,2022,11.0,tt10994712
90,Drama,Movie,Main Hoon Auto Wala,2022,11.0,tt10999998
91,Drama,Movie,Suffocated,2022,,tt11011206
92,Drama,Movie,The Land of Dreams,2022,11.0,tt11013696
93,Drama,Movie,Blaze,2023,3.0,tt11018264
94,Drama,Movie,Virata Parvam,2022,6.0,tt11023732
95,Drama,Movie,Alice,2022,3.0,tt11040762
96,Drama,Movie,Eagle Rock,2022,,tt11044144
97,Drama,Movie,The Mass Shooting Monologues,2022,6.0,tt11061084
98,Drama,Movie,Suro,2022,12.0,tt11069038
99,Drama,Movie,Decorum,2022,,tt11082940
100,Drama,Movie,Of the Son,2022,,tt11096882
101,Drama,Movie,Cirkus,2022,12.0,tt11112808
102,Drama,Movie,Ashab wala Aaz,2022,1.0,tt11112784
103,Drama,Movie,Troll,2022,12.0,tt11116912
104,Drama,Movie,The Northman,2022,5.0,tt11138512
105,Drama,Movie,Garuda,2022,5.0,tt11137920
106,Drama,Movie,Casey's Cleaning,2022,,tt11150726
107,Drama,Movie,Chroma,2022,7.0,tt11167918
108,Drama,Movie,The Brother's Game,2022,,tt11176804
109,Drama,Movie,Hawayein,2022,6.0,tt11177996
110,Drama,Movie,Zillion,2022,10.0,tt11182994
111,Drama,Movie,AI Love You,2022,2.0,tt11182810
112,Drama,Movie,Sex Appeal,2022,4.0,tt11203022
113,Drama,Movie,Am I OK?,2022,1.0,tt11225626
114,Drama,Movie,Wisdom for Heroes,2022,,tt11237650
115,Drama,Movie,Rise,2022,6.0,tt11242162
116,Drama,Movie,Dog,2022,2.0,tt11252248
117,Drama,Movie,The Fever,2022,9.0,tt11257188
118,Drama,Movie,Rescued by Ruby,2022,3.0,tt11278476
119,Drama,Movie,The Walk,2022,4.0,tt11278608
120,Drama,Movie,Blood,2023,1.0,tt11284768
121,Drama,Movie,Vermelho Monet,2022,12.0,tt11286592
122,Drama,Movie,Master,2022,3.0,tt11286210
123,Drama,Movie,Good Luck Sakhi,2022,1.0,tt11295246
124,Drama,Movie,A Touch of Vengeance,2022,2.0,tt11316996
125,Drama,Movie,The Secret in the Wind,2022,,tt11357172
126,Drama,Movie,Redeeming Love,2022,1.0,tt11365186
127,Drama,Movie,Beauty,2022,6.0,tt11364112
128,Drama,Movie,Hridayam,2022,1.0,tt11375428
129,Drama,Movie,The Last Ride of the Wolves,2022,2.0,tt11379620
130,Drama,Movie,James,2022,3.0,tt11379988
131,Drama,Movie,Bilbo and the Legend of the Last Living Cow,2022,12.0,tt11378676
132,Drama,Movie,Kendi Yolumda,2022,11.0,tt11397180
133,Drama,Movie,Viduthalai,2022,,tt11396310
134,Drama,Movie,Adanis: Kutsal Kavga,2022,3.0,tt11409820
135,Drama,Movie,Please Baby Please,2022,11.0,tt11423420
136,Drama,Movie,Boy in the Corner,2022,11.0,tt11423800
137,Drama,Movie,Oskars Kleid,2022,12.0,tt11436640
138,Drama,Movie,Eriyum Kannadi,2022,,tt11444678
139,Drama,Movie,Midland Club,2022,,tt11448016
140,Drama,Movie,Runway 34,2022,4.0,tt11460992
141,Drama,Movie,Karate Man,2022,5.0,tt11465786
142,Drama,Movie,Filthy Animals,2022,11.0,tt11468144
143,Drama,Movie,Illegal Savannah,2022,2.0,tt11469200
144,Drama,Movie,Meridiane Story,2022,11.0,tt11497848
145,Drama,Movie,Choose or Die,2022,4.0,tt11514780
146,Drama,Movie,Say Goodbye,2022,3.0,tt11524502
147,Drama,Movie,Kuruthi Aattam,2022,8.0,tt11530982
148,Drama,Movie,Ajayante Randam Moshanam,2022,,tt11531182
149,Drama,Movie,Thamilarasan,2022,12.0,tt11531710
150,Drama,Movie,Resurrection,2022,8.0,tt11540726
151,Drama,Movie,Acharya,2022,4.0,tt11563070
152,Drama,Movie,Glass Onion: A Knives Out Mystery,2022,12.0,tt11564570
153,Drama,Movie,Hoy se arregla el mundo,2022,1.0,tt11592014
154,Drama,Movie,The American Can,2022,,tt1161401
155,Drama,Movie,Dag för dag,2022,3.0,tt11611064
156,Drama,Movie,North of Normal,2022,9.0,tt11628208
157,Drama,Movie,Tootu Madike,2022,7.0,tt11646442
158,Drama,Movie,Gjirokastra,2022,5.0,tt11646944
159,Drama,Movie,Chowki,2022,,tt11663184
160,Drama,Movie,Vadio,2022,11.0,tt11671404
161,Drama,Movie,Posti,2022,6.0,tt11680472
162,Drama,Movie,Nobody Loves You and You Don't Deserve to Exist,2022,,tt11684438
163,Drama,Movie,K-Town,2022,,tt11692628
164,Drama,Movie,Prospects,2022,1.0,tt11702716
165,Drama,Movie,The House,2022,1.0,tt11703050
166,Drama,Movie,Downton Abbey: A New Era,2022,4.0,tt11703710
167,Drama,Movie,Fang,2022,11.0,tt11706558
168,Drama,Movie,I Wish I Never Met You,2022,5.0,tt11724384
169,Drama,Movie,Saving Billie Valentine,2022,,tt11729594
170,Drama,Movie,La Hija de la Muerte,2022,12.0,tt11737960
171,Drama,Movie,Omnibus 9,2022,,tt11775244
172,Drama,Movie,The Woman Under the Bed,2022,1.0,tt11780732
173,Drama,Movie,Miracle in Cell No. 7,2022,9.0,tt11799822
174,Drama,Movie,Merindu Cahaya de Amstel,2022,1.0,tt11799764
175,Drama,Movie,Warten auf Gott,2022,5.0,tt11804920
176,Drama,Movie,Tsunami,2022,12.0,tt11804356
177,Drama,Movie,Babyface,2022,9.0,tt11816066
178,Drama,Movie,Aurora,2022,,tt11827166
179,Drama,Movie,And You Call Yourself a Christian,2022,3.0,tt11834966
180,Drama,Movie,Ero in guerra ma non lo sapevo,2022,1.0,tt11854326
181,Drama,Movie,Prey,2022,8.0,tt11866324
182,Drama,Movie,Encontro,2022,9.0,tt11867432
183,Drama,Movie,Icon of Betrayal,2022,1.0,tt11875524
184,Drama,Movie,The Stranger,2022,10.0,tt11897478
185,Drama,Movie,Tagurpidi torn,2022,9.0,tt11898996
186,Drama,Movie,Alcarràs,2022,4.0,tt11930126
187,Drama,Movie,Badhaai Do,2022,2.0,tt11934846
188,Drama,Movie,El fred que crema,2023,1.0,tt11934038
189,Drama,Movie,Salgueiro Maia - O Implicado,2022,4.0,tt11940240
190,Drama,Movie,Entropy,2022,1.0,tt11939970
191,Drama,Movie,Hey Sinamika,2022,4.0,tt11953194
192,Drama,Movie,Aferzysci. Zle psy,2022,12.0,tt11951332
193,Drama,Movie,Relative,2022,3.0,tt11963006
194,Drama,Movie,Sam,2022,4.0,tt11969684
195,Drama,Movie,Neon Spring,2022,,tt11987258
196,Drama,Movie,ShadowMarsh,2022,2.0,tt11995882
197,Drama,Movie,Watcher,2022,9.0,tt12004038
198,Drama,Movie,VR (Vikrant Rona),2022,7.0,tt12015102
199,Drama,Movie,Vuelta al perro,2022,4.0,tt12015752
200,Drama,Movie,Save the Cinema,2022,1.0,tt12048234
201,Drama,Movie,Entropia,2022,10.0,tt12049484
202,Drama,Movie,Maybe Someday,2022,4.0,tt12054842
203,Drama,Movie,I'll Come Back for You!,2022,2.0,tt12059992
204,Drama,Movie,Airborne,2022,2.0,tt12060242
205,Drama,Movie,Galwakdi,2022,4.0,tt12062432
206,Drama,Movie,Signs of Love,2022,6.0,tt12070418
207,Drama,Movie,The Garden of Earthly Delights,2022,,tt12077990
208,Drama,Movie,Over Her Dead Body,2022,1.0,tt12081188
209,Drama,Movie,Something Good Coming,2022,8.0,tt12111220
210,Drama,Movie,When You Finish Saving the World,2023,1.0,tt12121582
211,Drama,Movie,Blight,2022,2.0,tt12138298
212,Drama,Movie,Paloma,2022,5.0,tt12144262
213,Drama,Movie,Gain,2022,7.0,tt12150934
214,Drama,Movie,The Antiviral Film Project,2022,,tt12157534
215,Drama,Movie,Manifest West,2022,11.0,tt12164416
216,Drama,Movie,King Lahiri,2022,8.0,tt12180812
217,Drama,Movie,Wunderschön,2022,2.0,tt12194006
218,Drama,Movie,Whitney Houston: I Wanna Dance with Somebody,2022,12.0,tt12193804
219,Drama,Movie,Mind Over Max,2022,,tt12199586
220,Drama,Movie,The Lockdown Stories,2022,12.0,tt12196612
221,Drama,Movie,Stronger,2022,8.0,tt12198224
222,Drama,Movie,Life After You,2022,4.0,tt12216202
223,Drama,Movie,Follia,2022,5.0,tt12223594
224,Drama,Movie,Volta,2022,,tt12223738
225,Drama,Movie,The One I Loved,2022,,tt12228318
226,Drama,Movie,Mares do Desterro,2022,4.0,tt12238030
227,Drama,Movie,Thirteen Lives,2022,8.0,tt12262116
228,Drama,Movie,Notre-Dame brûle,2022,3.0,tt12264966
229,Drama,Movie,Grandpa's Crazy?,2022,1.0,tt12267750
230,Drama,Movie,Contactus,2022,,tt12289966
231,Drama,Movie,In the Shadow of White,2022,,tt12302590
232,Drama,Movie,Ombatthane Dikku,2022,1.0,tt12299992
233,Drama,Movie,Banking on Mr. Toad,2022,,tt1230522
234,Drama,Movie,Grabado en la Memoria,2022,,tt12306716
235,Drama,Movie,892,2022,8.0,tt12311620
236,Drama,Movie,En los márgenes,2022,10.0,tt12306964
237,Drama,Movie,07.28.1999,2022,7.0,tt12318826
238,Drama,Movie,Femi,2022,9.0,tt12345940
239,Drama,Movie,Dragon City,2022,,tt12364994
240,Drama,Movie,The Whispering Queen,2022,12.0,tt12370142
241,Drama,Movie,Reús 2,2022,3.0,tt12372176
242,Drama,Movie,Afterwater,2022,7.0,tt12386022
243,Drama,Movie,The Twin,2022,10.0,tt12390572
244,Drama,Movie,Time and Money,2022,2.0,tt12393954
245,Drama,Movie,Breadcrumbs,2022,9.0,tt12397180
246,Drama,Movie,Sarkaru Vaari Paata,2022,5.0,tt12422308
247,Drama,Movie,L'enfant,2022,2.0,tt12429066
248,Drama,Movie,Graveland,2022,6.0,tt12451308
249,Drama,Movie,Mahaan,2022,2.0,tt12472554
250,Drama,Movie,Los Reyes de la Salsa,2023,,tt12482456
251,Drama,Movie,Mere Desh Ki Dharti,2022,5.0,tt12484724
252,Drama,Movie,Prom Night,2022,,tt12498812
253,Drama,Movie,Mr. Malcolm's List,2022,7.0,tt12545566
254,Drama,Movie,I Hear the Trees Whispering,2022,3.0,tt12553778
255,Drama,Movie,Two Truths,2022,3.0,tt12567222
256,Drama,Movie,Bergen,2022,3.0,tt12578564
257,Drama,Movie,Hayvan,2022,5.0,tt12587236
258,Drama,Movie,In the Heart of the Machine,2022,10.0,tt12595378
259,Drama,Movie,Seeing Red,2022,,tt12603982
260,Drama,Movie,The Executioner: Lord of Darkness,2025,,tt12611442
261,Drama,Movie,Blade of the 47 Ronin,2022,10.0,tt12610794
262,Drama,Movie,Vampire Penance: The Atonement of John Wolf,2022,12.0,tt12623450
263,Drama,Movie,Recall,2022,,tt12623586
264,Drama,Movie,22-The Unforgotten Soldier,2022,,tt12675808
265,Drama,Movie,Azuro,2022,3.0,tt12698684
266,Drama,Movie,Un hombre de acción,2022,11.0,tt12703292
267,Drama,Movie,Under the Jacarandas,2022,,tt12706770
268,Drama,Movie,Intersection,2022,9.0,tt12712678
269,Drama,Movie,Fatherland,2022,,tt12717574
270,Drama,Movie,Stromboli,2022,11.0,tt12726428
271,Drama,Movie,Pattern,2022,9.0,tt12739726
272,Drama,Movie,Vándorló levelek,2022,,tt12740962
273,Drama,Movie,Dear Nathan: Thank You Salma,2022,1.0,tt12747222
274,Drama,Movie,Bilo jednom u Srbiji,2022,3.0,tt12769412
275,Drama,Movie,4 Tage bis zur Ewigkeit,2022,11.0,tt12794540
276,Drama,Movie,Vera,2022,11.0,tt12802546
277,Drama,Movie,Marooned Awakening,2022,9.0,tt12800264
278,Drama,Movie,Gierek,2022,1.0,tt12805704
279,Drama,Movie,Morris Men,2022,10.0,tt12811368
280,Drama,Movie,Batman: A Beautiful Lie,2022,7.0,tt12815434
281,Drama,Movie,Florida Man,2022,5.0,tt12819966
282,Drama,Movie,Mother Russia,2022,,tt8679660
283,Drama,Movie,Revolta,2022,6.0,tt12825466
284,Drama,Movie,Raksha Bandhan,2022,8.0,tt12834962
285,Drama,Movie,O Time do Povo,2022,9.0,tt12837054
286,Drama,Movie,Eyes of a Roman,2022,11.0,tt12840630
287,Drama,Movie,Broadway,2022,6.0,tt12845544
288,Drama,Movie,Koputus,2023,2.0,tt12851130
289,Drama,Movie,Sheltering Season,2022,10.0,tt12850346
290,Drama,Movie,Somewhere in East London,2022,,tt12851364
291,Drama,Movie,The Kimberly Ray Story,2022,,tt12855274
292,Drama,Movie,After the Rain,2022,,tt12882346
293,Drama,Movie,Servus Papa - See You in Hell,2022,11.0,tt12888672
294,Drama,Movie,Mr. Harrigan's Phone,2022,10.0,tt12908110
295,Drama,Movie,Zombivli,2022,1.0,tt12915842
296,Drama,Movie,O Segundo Homem,2022,1.0,tt12935690
297,Drama,Movie,Letters Home,2022,,tt12937498
298,Drama,Movie,T Bird,2022,11.0,tt12975170
299,Drama,Movie,Lucy and Desi,2022,3.0,tt12971802
300,Drama,Movie,A Stage of Twilight,2022,8.0,tt12978528
301,Drama,Movie,Sinjar,2022,3.0,tt12985342
302,Drama,Movie,Run Away if You Scared,2022,8.0,tt12991676
303,Drama,Movie,La cygne des héros,2022,1.0,tt12989690
304,Drama,Movie,Forced,2022,,tt12989312
305,Drama,Movie,365 Days: This Day,2022,4.0,tt12996154
306,Drama,Movie,Were It Not for Mama,2022,1.0,tt13011910
307,Drama,Movie,Mantícora,2022,12.0,tt13014746
308,Drama,Movie,Duan · Qiao,2022,8.0,tt13051108
309,Drama,Movie,Stars and Scars,2022,6.0,tt13057516
310,Drama,Movie,The Outsiders (Forasteros),2022,1.0,tt13068944
311,Drama,Movie,After Ever Happy,2022,9.0,tt13070038
312,Drama,Movie,Scavengers,2022,,tt13087344
313,Drama,Movie,My Perfect Love,2022,4.0,tt13105646
314,Drama,Movie,Leonora addio,2022,2.0,tt13107800
315,Drama,Movie,Godfather,2022,10.0,tt13130308
316,Drama,Movie,HIT: The First Case,2022,7.0,tt13130760
317,Drama,Movie,Vikram Vedha,2022,9.0,tt13131350
318,Drama,Movie,Incroyable mais vrai,2022,6.0,tt13145534
319,Drama,Movie,Doubt (And the Sky Began to Scream),2022,12.0,tt13149696
320,Drama,Movie,Family Squares,2022,2.0,tt13149036
321,Drama,Movie,About Joan,2022,8.0,tt13153470
322,Drama,Movie,Left in the Cold,2022,,tt13173132
323,Drama,Movie,La maternal,2022,11.0,tt13175506
324,Drama,Movie,"Goodbye, Petrushka",2022,7.0,tt13197812
325,Drama,Movie,The Final Trial of Billy the Kid,2022,6.0,tt13207720
326,Drama,Movie,Saving the King,2022,1.0,tt13222482
327,Drama,Movie,Beast,2022,8.0,tt13223398
328,Drama,Movie,Miss Viborg,2022,4.0,tt13224490
329,Drama,Movie,Upacharapoorvam Gunda Jayan,2022,2.0,tt13229946
330,Drama,Movie,Umma,2022,3.0,tt13235822
331,Drama,Movie,Wink,2022,9.0,tt13236572
332,Drama,Movie,Thomas mot Thomas (en sensasjonell teori om det ubetydelige livet i multiverset),2022,10.0,tt13239670
333,Drama,Movie,Father of the Bride,2022,6.0,tt13249596
334,Drama,Movie,JGA: Jasmin. Gina. Anna.,2022,3.0,tt13263282
335,Drama,Movie,El Himno Mundial,2022,,tt13261940
336,Drama,Movie,Iswarya Murugan,2022,2.0,tt13268580
337,Drama,Movie,Poslední závod,2022,2.0,tt13275560
338,Drama,Movie,The Battle of Bhima Koregaon,2022,,tt13280154
339,Drama,Movie,Frieda's Fall,2022,,tt13289492
340,Drama,Movie,Direct Son,2022,1.0,tt13293910
341,Drama,Movie,Soo,2022,2.0,tt13295004
342,Drama,Movie,Trimmer,2022,,tt13304488
343,Drama,Movie,The Plead,2022,5.0,tt13304556
344,Drama,Movie,The Mystery of Her,2022,3.0,tt13308110
345,Drama,Movie,Babysitter,2022,4.0,tt13308316
346,Drama,Movie,Ju ji shou,2022,2.0,tt13317320
347,Drama,Movie,Bizarre Again,2022,9.0,tt13317068
348,Drama,Movie,Ça tourne à Saint-Pierre et Miquelon,2022,5.0,tt13322796
349,Drama,Movie,Kikka!,2022,10.0,tt13328846
350,Drama,Movie,Remy & Arletta,2022,,tt13332474
351,Drama,Movie,Britto,2022,,tt13333542
352,Drama,Movie,Naradan,2022,3.0,tt13334870
353,Drama,Movie,Life In Transit,2022,4.0,tt13339698
354,Drama,Movie,If I Could Ride,2022,4.0,tt13345930
355,Drama,Movie,Second Chances,2023,4.0,tt13351240
356,Drama,Movie,Battle: Freestyle,2022,4.0,tt13350858
357,Drama,Movie,Devotion,2022,,tt13352306
358,Drama,Movie,"Good Luck to You, Leo Grande",2022,6.0,tt13352968
359,Drama,Movie,Tisdagsklubben,2022,3.0,tt13357236
360,Drama,Movie,A Fluorescent Sky,2022,,tt13357380
361,Drama,Movie,Dilberay Küçük Dev Kadin,2022,2.0,tt13358054
362,Drama,Movie,Magisterlekarna,2022,4.0,tt13378056
363,Drama,Movie,Here Out West,2022,2.0,tt13387266
364,Drama,Movie,Empire of Dirt,2022,10.0,tt13395302
365,Drama,Movie,Filosofi Kopi 3,2022,6.0,tt13393058
366,Drama,Movie,A játszma,2022,6.0,tt13400142
367,Drama,Movie,U scrusciu du mari,2022,,tt13400080
368,Drama,Movie,Goliath,2022,3.0,tt13399946
369,Drama,Movie,Burden,2022,7.0,tt13404734
370,Drama,Movie,The Princess,2022,7.0,tt13406136
371,Drama,Movie,Ghost Writer 2,2022,7.0,tt13409590
372,Drama,Movie,The Lost King,2022,10.0,tt13421498
373,Drama,Movie,Llegaron de noche,2022,3.0,tt13434790
374,Drama,Movie,The Place We're Going,2022,,tt13430670
375,Drama,Movie,Tout sur Margo,2022,,tt13444026
376,Drama,Movie,Jug Jugg Jeeyo,2022,6.0,tt13449624
377,Drama,Movie,Persuasion,2022,7.0,tt13456318
378,Drama,Movie,Violet,2022,,tt13458574
379,Drama,Movie,"Hey, God!",2022,,tt13464944
380,Drama,Movie,Aaraattu,2022,2.0,tt13468976
381,Drama,Movie,Love and Love Not,2022,12.0,tt13477638
382,Drama,Movie,Centauro,2022,6.0,tt13479592
383,Drama,Movie,Linoleum,2022,3.0,tt13483866
384,Drama,Movie,Mencuri Raden Saleh,2022,8.0,tt13484872
385,Drama,Movie,Un beau matin,2023,1.0,tt13482828
386,Drama,Movie,Phels High,2022,,tt13489140
387,Drama,Movie,Seungbu,2022,,tt13498824
388,Drama,Movie,The Black Guelph,2022,9.0,tt13502308
389,Drama,Movie,La piel en llamas,2022,3.0,tt13518808
390,Drama,Movie,Den som lever får se,2022,2.0,tt13524110
391,Drama,Movie,Yutha Satham,2022,3.0,tt13535230
392,Drama,Movie,En corps,2022,3.0,tt13531468
393,Drama,Movie,Untitled Thriller Movie,2022,,tt13537808
394,Drama,Movie,Kate's House,2022,11.0,tt13539872
395,Drama,Movie,Psychedelic Involvement,2022,12.0,tt13539492
396,Drama,Movie,Naga Naga Naga,2022,6.0,tt13540506
397,Drama,Movie,Liu lang di qiu 2,2023,1.0,tt13539646
398,Drama,Movie,Northern Shade,2022,,tt13543898
399,Drama,Movie,The Issue with Elvis,2022,3.0,tt13550170
400,Drama,Movie,Apne 2,2022,,tt13556522
401,Drama,Movie,Keluarga Cemara 2,2022,6.0,tt13580706
402,Drama,Movie,Queen of the Trap House 2: Taking the Throne,2022,7.0,tt13586548
403,Drama,Movie,I See Darkness,2022,4.0,tt13588604
404,Drama,Movie,The Godfather Buck,2022,4.0,tt13593766
405,Drama,Movie,My Lithuanian Dream,2022,,tt13598362
406,Drama,Movie,Silent Night in Algona,2022,12.0,tt13608086
407,Drama,Movie,Seouldaejakjeon,2022,8.0,tt13611770
408,Drama,Movie,"Milosc, seks & pandemia",2022,2.0,tt13613128
409,Drama,Movie,The Road to Galena,2022,7.0,tt13615030
410,Drama,Movie,Karmaniacs,2022,7.0,tt13640942
411,Drama,Movie,Anbarivu,2022,1.0,tt13648270
412,Drama,Movie,Cawdor Street Thanes,2022,,tt13648888
413,Drama,Movie,Emergency,2022,5.0,tt13650600
414,Drama,Movie,End of the Road,2022,9.0,tt13655328
415,Drama,Movie,Código Emperador,2022,3.0,tt13660916
416,Drama,Movie,The Good Life,2022,,tt13665844
417,Drama,Movie,Women Talking,2023,1.0,tt13669038
418,Drama,Movie,Children As Giants,2022,,tt13678524
419,Drama,Movie,Ni en la más oscura de mis tardes,2022,,tt13689862
420,Drama,Movie,Bir Umut,2022,10.0,tt13696746
421,Drama,Movie,Unseen Truth,2022,8.0,tt13727792
422,Drama,Movie,Oosa Aafin,2022,6.0,tt13729636
423,Drama,Movie,Le tourbillon de la vie,2022,12.0,tt13729364
424,Drama,Movie,Cycles,2022,2.0,tt13729978
425,Drama,Movie,Wo xin fei yang,2022,2.0,tt13743198
426,Drama,Movie,World Bhangra League,2022,,tt13757804
427,Drama,Movie,Kesisme: Iyi Ki Varsin Eren,2022,1.0,tt13761148
428,Drama,Movie,Vanilla Car,2022,,tt13759632
429,Drama,Movie,Escape the City,2022,6.0,tt13760064
430,Drama,Movie,Girasoles silvestres,2022,10.0,tt13774830
431,Drama,Movie,BOYS.,2022,1.0,tt13781000
432,Drama,Movie,Idiocies,2022,,tt13787838
433,Drama,Movie,Jaadugar,2022,7.0,tt13793230
434,Drama,Movie,Lola 2,2022,,tt13799290
435,Drama,Movie,The Good Fight,2022,2.0,tt13799302
436,Drama,Movie,Cobblestone,2022,,tt13806616
437,Drama,Movie,A Father's Pride,2022,,tt13808918
438,Drama,Movie,Sam and Kate,2022,10.0,tt13813756
439,Drama,Movie,Messy,2022,2.0,tt13814180
440,Drama,Movie,Så jävla easy going,2022,2.0,tt13817770
441,Drama,Movie,Aurora 663,2022,8.0,tt13818610
442,Drama,Movie,Loin du périph,2022,5.0,tt13822738
443,Drama,Movie,Rubikon,2022,9.0,tt13829262
444,Drama,Movie,Whealthy and Wise,2022,12.0,tt13831534
445,Drama,Movie,A Stitch in Time,2022,2.0,tt13834986
446,Drama,Movie,SpeculatorS,2022,4.0,tt13835524
447,Drama,Movie,Berdreymi,2022,4.0,tt13845660
448,Drama,Movie,Bezná selhání,2022,10.0,tt13844844
449,Drama,Movie,Guthlee,2022,7.0,tt13859494
450,Drama,Movie,No mires a los ojos,2022,11.0,tt13867056
451,Drama,Movie,The Eternal Daughter,2022,12.0,tt13874422
452,Drama,Movie,Ghani,2022,4.0,tt13872244
