,Genero,Tipo,Nombre,Año estreno,Mes estreno,Id
0,Drama,Movie,Wazir,2016,1.0,tt0315642
1,Drama,Movie,American Pastoral,2016,12.0,tt0376479
2,Drama,Movie,The History of Love,2017,1.0,tt0443533
3,Drama,Movie,"Tak erkir, tsurt dzmer",2016,5.0,tt0470936
4,Drama,Movie,"Hail, Caesar!",2016,2.0,tt0475290
5,Drama,Movie,Silence,2017,2.0,tt0490215
6,Drama,Movie,Nina,2016,4.0,tt0493076
7,Drama,Movie,Retreat!,2016,8.0,tt0838194
8,Drama,Movie,Gangster Kittens,2016,12.0,tt0918520
9,Drama,Movie,The Legend of Tarzan,2016,7.0,tt0918940
10,Drama,Movie,The Man in the Silo,2016,1.0,tt0932667
11,Drama,Movie,Pelé: Birth of a Legend,2016,5.0,tt0995868
12,Drama,Movie,Alalá,2016,9.0,tt10005130
13,Drama,Movie,La notte è piccola per noi,2019,3.0,tt10006056
14,Drama,Movie,Le sang de la haine,2016,12.0,tt10011146
15,Drama,Movie,Saalaiyoram,2016,4.0,tt10011852
16,Drama,Movie,Waiting for the Boatman,2016,,tt10023318
17,Drama,Movie,Deep Swimmer,2016,,tt10023330
18,Drama,Movie,The Young Messiah,2016,3.0,tt1002563
19,Drama,Movie,Wuzhumuqin de hai zi,2016,4.0,tt10049176
20,Drama,Movie,Jattan Diyan Dildariyan,2016,7.0,tt10062102
21,Drama,Movie,"Blizhe, chem kazhetsya",2016,2.0,tt10066788
22,Drama,Movie,The Unbendable,2016,,tt10069972
23,Drama,Movie,"Taxi, Em Tên Gì?",2016,3.0,tt10075604
24,Drama,Movie,Csak még egyszer elöre,2016,11.0,tt10077134
25,Drama,Movie,Cho Em Dên Ngày Mai,2016,12.0,tt10078764
26,Drama,Movie,The Influence of Sex on Dieting,2016,11.0,tt10087490
27,Drama,Movie,Chasing a broken heart,2016,,tt10101082
28,Drama,Movie,Emerald City: Live,2016,4.0,tt10111188
29,Drama,Movie,Jakkanna,2016,7.0,tt10127628
30,Drama,Movie,Liberty Equality Fraternity: Live,2016,8.0,tt10151102
31,Drama,Movie,Migranti 1950,2016,9.0,tt10152244
32,Drama,Movie,Romansa: Gending Cinta di Tanah Turki,2016,3.0,tt10173670
33,Drama,Movie,Aart,2016,5.0,tt10183490
34,Drama,Movie,Maturità,2016,4.0,tt10192466
35,Drama,Movie,Ye Kaisa Pal Do Pal Ka Pyar,2016,9.0,tt10225098
36,Drama,Movie,Volviendo a Casa,2016,11.0,tt10225354
37,Drama,Movie,Mazhi Tapasya,2016,4.0,tt10238510
38,Drama,Movie,Lakhanwadicha Raja,2016,9.0,tt10241186
39,Drama,Movie,Partee,2016,2.0,tt10241406
40,Drama,Movie,Kinbaku: Hana no Shô,2016,12.0,tt10280638
41,Drama,Movie,Koi Aane Parnavo,2016,10.0,tt10324212
42,Drama,Movie,The Fraud Love Group,2016,12.0,tt10349280
43,Drama,Movie,Wa'alaikumussalam Paris,2016,3.0,tt10357406
44,Drama,Movie,Jilbab Traveler: Love Sparks in Korea,2016,7.0,tt10356932
45,Drama,Movie,Nayanchampar Dinratri,2016,5.0,tt10366570
46,Drama,Movie,Dogs and Fools,2016,2.0,tt10401506
47,Drama,Movie,Che cos'è un manrico,2016,4.0,tt10411708
48,Drama,Movie,Jane,2017,5.0,tt7317404
49,Drama,Movie,Him,2016,,tt10500398
50,Drama,Movie,Kosmonautensehnsucht,2016,4.0,tt10512636
51,Drama,Movie,Pociecha,2016,11.0,tt10515976
52,Drama,Movie,Aapne to chhie bindaas,2016,10.0,tt10533484
53,Drama,Movie,Die weiße Frau 3,2016,7.0,tt10583610
54,Drama,Movie,Stockholm,2016,,tt10580458
55,Drama,Movie,Khoussouf,2016,3.0,tt10620492
56,Drama,Movie,Echoes of Love,2016,,tt10633568
57,Drama,Movie,Nadsat,2016,6.0,tt10654090
58,Drama,Movie,Chetana,2016,7.0,tt10685470
59,Drama,Movie,Circle,2016,8.0,tt10690358
60,Drama,Movie,Twiin,2016,9.0,tt10690546
61,Drama,Movie,The Players,2016,12.0,tt10691608
62,Drama,Movie,Snakes & Ladders,2016,8.0,tt10690400
63,Drama,Movie,Switch,2016,10.0,tt10690596
64,Drama,Movie,Monotony's Lover,2016,11.0,tt10691788
65,Drama,Movie,Riktha,2016,11.0,tt10756546
66,Drama,Movie,Be My Slave,2016,,tt10768010
67,Drama,Movie,Bai mao niu,2016,6.0,tt10772412
68,Drama,Movie,Showdown The Movie,2016,4.0,tt10816724
69,Drama,Movie,Sobre Mariposas e Borboletas,2016,8.0,tt10839304
70,Drama,Movie,Printsip Taliona,2016,8.0,tt10856376
71,Drama,Movie,New Queer Visions: Lust in Translation,2016,8.0,tt10889420
72,Drama,Movie,L'amore rubato,2016,11.0,tt10910932
73,Drama,Movie,The Wait,2016,1.0,tt1091212
74,Drama,Movie,Infinite Gift,2016,3.0,tt10936938
75,Drama,Movie,Osenyu 41-go,2016,10.0,tt10993884
76,Drama,Movie,Tridev,2016,10.0,tt11012266
77,Drama,Movie,Tie Zhu into the city,2016,,tt11015820
78,Drama,Movie,Truck Driver 2,2016,10.0,tt11012278
79,Drama,Movie,My Boyfriend is A Dog,2016,,tt11015786
