tt0079644,November 1828,Movie,Drama,1979,,NO DATA,"['tt0079644', 'Slamet Rahardjo', 'Rachmat Hidayat', 'Sardono W. Kusumo', 'El Manik', 'Jenny Rachman', 'Maruli Sitompul', 'Soerip', 'Mang Udel']",[],"A group of Javanese villagers are driven to revolt against the Dutch colonialists in this historical drama, which revolves around the themes of loyalty and treachery.",140
tt0118578,Albela,Movie,Drama,2001,4.0,NO DATA,"['tt0118578', 'Govinda', 'Aishwarya Rai Bachchan', 'Jackie Shroff', 'Namrata Shirodkar', 'Saeed Jaffrey', 'Maya Alagh', 'Renuka Israni', 'Kiran', 'Sanjay Mishra', 'Dinyar Tirandaz']",[],"Tony (Govinda), a tour guide, falls in love with one of his clients, Sonia (Aishwarya Rai), and tries to woo her. However, Sonia does not reciprocate his feelings since she is in love with another man.",Formato min incorrecto
tt0119004,Don's Plum,Movie,Drama,2003,6.0,NO DATA,"['tt0119004', 'Scott Bloom', 'Kevin Connolly', 'Tobey Maguire', 'Leonardo DiCaprio', 'Jenny Lewis', 'Meadow Sisto', 'Marissa Ribisi', 'Amber Benson', 'Andre Berryman', 'John Brooks']",[],Un grupo de adolescentes de Los Ángeles se encuentra cada semana en una cafetería local para hablar de sus últimas desventuras.,Formato min incorrecto
tt0118589,Glitter,Movie,Drama,2001,9.0,NO DATA,"['tt0118589', 'Mariah Carey', 'Eric Benét', 'Max Beesley', 'Da Brat', 'Tia Texada', 'Valarie Pettiford', 'Ann Magnuson', 'Terrence Howard', 'Dorian Harewood', 'Grant Nickalls']",[],"Una joven cantante sale con un disc jockey que la ayuda a entrar en el negocio de la música, pero su relación se complica a medida que ella asciende al estrellato.",NO DATA
tt0120624,Camarate,Movie,Drama,2001,5.0,NO DATA,"['tt0120624', 'Maria João Luís', 'Virgílio Castelo', 'Filipe Ferrer', 'Cândido Ferreira', 'José Wallenstein', 'Ana Nave', 'Adriano Luz', 'José Meireles', 'João Lobo', 'Alexandra Leite']",[],"Luisa, a Portuguese Supreme Court Judge, is given the Camarate File, the investigation of the accident that led to the death of Portuguese Prime-Minister and his accompanists on December the 4th, 1980. She must decide whether the case goes to trial or is to be archived...",100
tt0120807,Ricochet River,Movie,Drama,2001,10.0,NO DATA,"['tt0120807', 'John Cullum', 'Eddie Thiel', 'Tyler Miller', 'Jason James Richter', 'Kate Hudson', 'Douglas Spain', 'Richard Zavaglia', 'Sheila Goold', ""T. Jay O'Brien"", 'Matthew Glave']",[],"High school seniors Wade and Lorna have spent all their lives in the small logging town of Calamus Grove, a conservative place where change comes slowly. Jesse Howl, a teenager of Native American ancestry.",100
tt0120737,The Lord of the Rings: The Fellowship of the Ring,Movie,Drama,2001,12.0,NO DATA,"['tt0120737', 'Elijah Wood', 'Ian McKellen', 'Orlando Bloom', 'Sean Bean', 'Alan Howard', 'Noel Appleby', 'Sean Astin', 'Sala Baker', 'Billy Boyd', 'Andy Serkis']",[],Un hobbit de la Comarca y ocho compañeros emprenden un viaje para destruir el poderoso Anillo Único y salvar la Tierra Media del Señor Oscuro Sauron.,NO DATA
tt0120824,The Shipping News,Movie,Drama,2002,2.0,NO DATA,"['tt0120824', 'Kevin Spacey', 'Julianne Moore', 'Judi Dench', 'Cate Blanchett', 'Pete Postlethwaite', 'Scott Glenn', 'Rhys Ifans', 'Gordon Pinsent', 'Jason Behr', 'Larry Pine']",[],Un hombre emocionalmente golpeado y su pequeña hija se mudan a su hogar ancestral para recuperar su vida.,NO DATA
tt0132245,Driven,Movie,Drama,2001,8.0,NO DATA,"['tt0132245', 'Sylvester Stallone', 'Kip Pardue', 'Til Schweiger', 'Burt Reynolds', 'Stacy Edwards', 'Gina Gershon', 'Estella Warren', 'Cristián de la Fuente', 'Brent Briscoe', 'Robert Sean Leonard']",[],Cuando un joven piloto está en medio de una temporada de campeonato y se está desmoronando llama a un ex campeón de CART para que le oriente.,NO DATA
tt0138856,Tales from the Tower,Movie,Drama,2001,3.0,NO DATA,"['tt0138856', 'Dallas Campbell', 'Marc Bolton', 'Anthony Straeger', 'Joseph C. Sullivan']",[],"England's infamous Tower of London is showcased, and a history of its uses, including a prison, torture chamber and repository for the royal jewels.",45
tt0139654,Training Day,Movie,Drama,2002,1.0,NO DATA,"['tt0139654', 'Denzel Washington', 'Ethan Hawke', 'Scott Glenn', 'Tom Berenger', 'Harris Yulin', 'Raymond J. Barry', 'Cliff Curtis', 'Dr. Dre', 'Snoop Dogg', 'Macy Gray']",[],"En su primer día de trabajo como oficial de narcóticos, un policía novato acaba con un inusual detective que no es lo que parece.",NO DATA
tt0145467,Silent Partner,Movie,Drama,2001,8.0,NO DATA,"['tt0145467', 'David Field', 'Syd Brisbane', 'Hebe', 'Les Andrews', 'Billy', 'Zorba', 'Rob Testa', 'Craig Willis']",[],Two down-on-their-luck blokes have good fortune fall into their laps when the chance to train a greyhound is offered to them. Little do they know their silent partner is setting them up for a fall.,84
tt0151685,My Father's Love,Movie,Drama,2010,10.0,NO DATA,"['tt0151685', 'Eliana Alexander', 'Gina Alvarez', 'Francisco Aragon', 'Yeniffer Behrens', 'Jhoanna Flores', 'Tony Genaro', 'Annette M. Lesure', 'Betsy Licon', 'Jeffrey Licon', 'Alex Meneses']",[],"Told from the point of view of a young boy, Raymond remembers what it was like growing in single parent household in the 1970's in East LA.",110
tt0152083,L'amore probabilmente,Movie,Drama,2001,8.0,NO DATA,"['tt0152083', 'Sonia Bergamasco', 'Giorgio Caputo', 'Elisabetta Carta', 'Angelo Casadei', 'Marcello Catalano', 'Rosalinda Celentano', 'Teco Celio', 'Luciano Filippi', 'Fabrizio Gifuni', 'Mariangela Melato']",[],A young student of an acting school decides to try her natural talent for fiction in her everyday life.,107
tt0157583,Enigma,Movie,Drama,2002,1.0,NO DATA,"['tt0157583', 'Dougray Scott', 'Kate Winslet', 'Saffron Burrows', 'Jeremy Northam', 'Nikolaj Coster-Waldau', 'Tom Hollander', 'Donald Sumpter', 'Matthew Macfadyen', 'Richard Leaf', 'Ian Felce']",[],Un joven genio corre frenéticamente contra el tiempo para descifrar un código enemigo y resolver el misterio que rodea a la mujer que ama.,107
tt0157007,After Image,Movie,Drama,2003,5.0,NO DATA,"['tt0157007', 'John Mellencamp', 'Terrylene', 'Michael Zelniker', 'Louise Fletcher', 'Billy Burke', 'Michael Twaine', 'Kristen Royal', 'Mark S. Almekinder', 'Dea Lawrence', 'Charlie Smith']",[],"The story of a clairvoyant who falls in love with a crime photographer. Soon, both become involved in the search for a pathological murderer.",107
tt0159378,The Demo Crew,Movie,Drama,2001,6.0,NO DATA,"['tt0159378', 'John E. Vitali', 'Susan Blake', 'Robert Pascucci', 'Tony Devon', 'Freddie Ganno', 'Bryan Donoghue', 'Jamie Lokoff', 'Claudio Baccile', 'Claire Furia Smith', 'Monique Marissa Lukens']",[],"In order to make his legal problems disappear, ANTHONY VALENTINE agrees to form an amateur men's street hockey team and represent his home town in a state-wide tournament. Although he sees this as an opportunity to keep the old gang together, the old gang does not, and very reluctantly plays along half heartedly, until one of their teammates is killed in an auto accid... Leer todo",108
tt0159273,Behind Enemy Lines,Movie,Drama,2002,1.0,NO DATA,"['tt0159273', 'Gene Hackman', 'Owen Wilson', 'Gabriel Macht', 'Charles Malik Whitfield', 'Joaquim de Almeida', 'David Keith', 'Olek Krupa', 'Vladimir Mashkov', 'Marko Igonda', 'Eyal Podell']",[],"Un piloto, que ha sido derribado sobre la Bosnia en guerra, se ve atrapado en el conflicto. En el punto de mira del enemigo y de un asesino, el piloto corre por su vida mientras su oficial al mando lo arriesga todo para salvarle.",NO DATA
tt0160275,Final Solution,Movie,Drama,2001,11.0,NO DATA,"['tt0160275', 'John Kani', 'Jan Ellis', 'Vusi Kunene', 'David S. Lee', 'Liezel van der Merwe', 'Mpho Lovinga', 'Marcel van Heerden', 'Regardt van den Bergh', 'Marius Weyers', 'Bruce Marchiano']",[],"The indoctrination of Gerrit Wolfaardt is complete: his family traditions, history, culture- even his church-have taught him that black South Africans are a cancer in the land. Under the eye of prominent members of the government and military, Gerrit develops a diabolical plan to rid South Africa of its ""black danger."" Before his plans can be carried out, he meets two... Leer todo",NO DATA
tt0160399,Impostor,Movie,Drama,2002,4.0,NO DATA,"['tt0160399', 'Shane Brolly', ""Vincent D'Onofrio"", 'Gary Sinise', 'Madeleine Stowe', 'Tony Shalhoub', 'Tim Guinee', 'Mekhi Phifer', 'Gary Dourdan', 'Lindsay Crouse', 'Elizabeth Peña']",[],"En el futuro, una raza alienígena utiliza androides como bombas para atacar la Tierra. Un especialista en armamento del Gobierno es acusado de ser uno de esos androides y se propone demostrar su inocencia.",NO DATA
tt0160816,The Scar,Movie,Drama,2001,2.0,NO DATA,"['tt0160816', 'Darren Bell', 'Charlie Hardwick', 'Brian Hogg', 'Katja Roberts', 'Bill Speed']",[],Exploring women's lives in East Durham in the aftermath of the last colliery closures and the failure of the coalfield campaign in which they had been activists.,NO DATA
tt0160480,Long Lost Love,Movie,Drama,2001,2.0,NO DATA,"['tt0160480', 'Susannah Todd', 'Kent Burnham', 'Edgar Garcia', 'Tina Horii', 'Erika Gardner', 'David Alan Graf', 'Amy Lyndon', 'Joan Newmark', 'Rebecca Brooks', 'Michael Haddad']",[],An aspiring magazine writer gets the assignment of a lifetime.,93
tt0162346,Ghost World,Movie,Drama,2002,2.0,NO DATA,"['tt0162346', 'Steve Buscemi', 'Thora Birch', 'Scarlett Johansson', 'Brad Renfro', 'Illeana Douglas', 'Bob Balaban', 'Stacey Travis', 'Charles C. Stevenson Jr.', 'Dave Sheridan', 'Tom McGowan']",[],"Los planes de dos amigas de irse a vivir juntas quedan en suspense cuando una de ellas suspende el curso. Durante las clases de verano, conoce a un hombre que complicará la situación aún más.",93
tt0161860,Nirgendwo in Afrika,Movie,Drama,2003,4.0,NO DATA,"['tt0161860', 'Juliane Köhler', 'Merab Ninidze', 'Matthias Habich', 'Sidede Onyulo', 'Lea Kurka', 'Karoline Eckertz', 'Gerd Heinz', 'Hildegard Schmahl', 'Maritta Horwarth', 'Regine Zimmermann']",[],Una familia de refugiados judíos alemanes se muda y se adapta a una vida agrícola en la Kenia de la década de 1930.,NO DATA
tt0163764,Net Worth,Movie,Drama,2000,,NO DATA,"['tt0163764', 'Todd Field', 'Craig Sheffer', 'Daniel Baldwin', 'Michael T. Weiss', 'Tara Wood', 'Alix Koromzay', 'Pamela Adlon', 'Eric Artell', 'Luke Burton', 'Scott Ditty']",[],Net Worth details the serio-comic story of four friends who learn the value of friendship as they embark on a thirty day contest to achieve the highest net worth in a new city with no cash and no connections.,NO DATA
tt0163596,Dark Water,Movie,Drama,2001,8.0,NO DATA,"['tt0163596', 'G. Patrick Currie', 'Holly Ferguson', 'Ron Sauvé', 'Kathleen Duborg', 'Helen Graham', 'Kyla Natho', 'Dmitry Chepovetsky', 'Tricia Maras', 'Fred Keating', 'Marek Wiedman']",[],"A psychological drama. It is the story of a young man who, through a series of surreal visions, comes to believe that he is a serial killer targeting pedophiles. The film explores the consequences of someone taking action on such familiar impulses as ""If any one of those creeps ever tried to touch one of my kids, I'd..."" The killer is pursued by the unconventional Ins... Leer todo",92
tt0164334,Along Came a Spider,Movie,Drama,2001,5.0,NO DATA,"['tt0164334', 'Morgan Freeman', 'Michael Wincott', 'Monica Potter', 'Dylan Baker', 'Mika Boorem', 'Anton Yelchin', 'Kim Hawthorne', 'Jay O. Sanders', 'Billy Burke', 'Michael Moriarty']",[],"Cuando la hija de un senador bajo la protección del servicio secreto es secuestrada en una escuela privada, el detective Alex Cross investiga el caso, a pesar de que se está recuperando de la pérdida de su compañero.",NO DATA
tt0165713,The Distinct Smell of Red,Movie,Drama,2001,10.0,NO DATA,"['tt0165713', 'Guilford Adams', 'Robin Christian-McNair', 'Edi Patterson', 'Terri Marshall-Schrader', 'Laura Neuhaus', 'Alan Ray', 'Derek Sisson', 'Matthew Cook', 'Johnathan Gwyn', 'Cyril Lavender']",[],"Katherine, a single, middle-aged woman, owns a small flower shop in the city. Vernon, a pathological liar, is her only employee. However, instead of working, Vernon spends his time following Katherine around the shop, far more interested in talking about Cliffs Notes than he is in doing anything useful. Somehow, Vernon can't seem get Katherine's attention, until his f... Leer todo",81
tt0166186,Still Life,Movie,Drama,2001,6.0,NO DATA,"['tt0166186', 'Jamie Sinsz', 'Zak Jeffries', 'Natalie Roers', 'Michael Caloia', 'Steve Thomas', 'Kara Webb', 'Christopher Cridler', 'Brian Gunning', 'Cara Cylus', 'Harry Rossen']",[],"Details the trials and tribulations of four student photographers who collaborate on one final project before graduation. Caught sharing photos in their portfolios, David, Karma, Danny, and Kevin are given a chance to save their final grade before graduation. Danny returns home that night to find his fiancé Stephanie in bed with another man. Unnoticed and enraged, he ... Leer todo",Formato min incorrecto
tt0166158,Daddy and Them,Movie,Drama,2002,6.0,NO DATA,"['tt0166158', 'Billy Bob Thornton', 'Laura Dern', 'Diane Ladd', 'Kelly Preston', 'Andy Griffith', 'Sandra Seacat', 'John Prine', 'Jeff Bailey', 'Jim Varney', 'Brenda Blethyn']",[],Dark comedy where a married couple comes to the aid of a jailed uncle.,Formato min incorrecto
tt0166709,Memórias Póstumas de Brás Cubas,Movie,Drama,2001,8.0,NO DATA,"['tt0166709', 'Reginaldo Faria', 'Marcos Caruso', 'Petrônio Gontijo', 'Stepan Nercessian', 'Sonia Braga', 'Otávio Müller', 'Viétia Zangrandi', 'Debora Duboc', 'Walmor Chagas', 'Nilda Spencer']",[],"Free adaptation of Machado de Assis's classic. The narrator is a rich dead man, who tells us about his life and times, making fun of both.",101
