0,1,2,3,4,5,6,7,8,9,10
tt28372295,Sandeh,Movie,Drama,2023,,NO DATA,"['tt28372295', 'Anoopma Awasthi', 'Dushyant Singh Bhadauria', 'Nitish Bhaluni', 'Ritika Gupta', 'Riya Kapoor', 'Lokesh Mohan Khattar', 'Gaurav Kumar', 'Pulkit Raizada', 'Sanjay Raizada', 'Sonam Saini']",[],"A group of students from an engineering college on an excursion tour filled with suspense,thrills,romance,music and action goes through series of events and deaths leaving them all stunned and thereby grows a strong plot called SANDEH",NO DATA
tt28378144,Bao feng,Movie,Drama,2023,4.0,NO DATA,"['tt28378144', 'William Chan', 'Qianyuan Wang', 'Longzheng Wang', 'Cici Wang', 'Zheng Yin', 'Bo Qian', 'Xiaojie Tian', 'Fan Dong']",[],"In Shantou in the 1930s, Wang Liwen accidentally met his old friend Chen Jiadong when he was performing a mission. The two brothers joined hands to investigate the secret mission. The appearance of the mysterious man upset the original plan. As the investigation deepened, the struggle between the two brothers became increasingly apparent. The storm had arrived, and ev... Leer todo",103
tt28378143,Dong Bei jing cha gu shi 2,Movie,Drama,2023,7.0,NO DATA,"['tt28378143', 'Miao Xie', 'Li Zhang', 'Fengchao Liu', 'Han Qing Xing', 'Xianxin Zhou', 'Yixuan Jiang', 'Haosen Zhang', 'Yan Fang', 'Chao Liu', 'Beiping Tang']",[],"The film is a prequel to Dong Bei jing cha gu shi (2021), which tells the story of a righteous Northeast police officer named Li Hongqi who is jealous of evil as enemies. During a blind date, he accidentally discovers the existence of local bullies involved in pornography. As the investigation deepens, a gang of local tyrants who control and oppress women with drugs e... Leer todo",90
tt28378248,Chidiyan Da Chamba,Movie,Drama,2023,10.0,NO DATA,"['tt28378248', 'Amyra Dastur', 'Sharan Kaur', 'Balwinder Bullet', 'Shivjot', 'Aashish Duggal', 'Jasbir Gill', 'Prabh Grewal', 'Mehnaaz Maan', 'Roopi Maan', 'Gurdial Paras']",[],A group of rebels who take it upon themselves to bring the system down. It is based on some real events from Punjab's revolutionary history is set within the confines of a van.,122
tt28378602,Zena s gumenim rukavicama,Movie,Drama,2023,8.0,NO DATA,"['tt28378602', 'Areta Curkovic', 'Sandra Loncaric', 'Miro Cabraja', 'Ivan Cacic', 'Tatjana Bertok', 'Vjekoslav Jankovic', 'Ivana Soldo Cabraja', 'Antonija Mrkonjic', 'Selena Andric', 'Vladimir Andric']",[],"The film was inspired by the great strike of education workers in Croatia in 2019.The film ""The Woman with the Rubber Gloves"" is a contemporary social drama about an individual and a system in whose introspection he is invisible and silent, so, listening only to the loud majority made up of different characters, it bypasses, forgets, and does not notice him. At the ce... Leer todo",NO DATA
tt28396506,Revenge,Movie,Drama,2023,,NO DATA,"['tt28396506', 'Zeba Jannat']",[],,NO DATA
tt28399482,Thomas & Friends ERTL Adventures: The Rise of Spamcan,Movie,Drama,2023,5.0,NO DATA,"['tt28399482', 'Jonathan Asiamah', 'Scott Bikliqi', 'Andrew Leago', 'L.J', 'Victor Tanzig', 'Spo0derGwen', 'BorisFanGirl', 'Ross Patterson', 'Daniel Alsop', 'DockTankDylan']",[],"The arrival of two diesels causes problems. Can Thomas and his friends keep the age of steam alive? Find out in this feature length movie from the fan-series, Thomas & Friends ERTL Adventures (2020).",73
tt28378256,Lek,Movie,Drama,2023,9.0,NO DATA,"['tt28378256', 'Magdalena Cielecka', 'Marta Nieradkiewicz', 'Sabine Timoteo', 'Maciej Kosiacki', 'Stanislaw Sawicki', 'Rafal Miazek', 'Krzysztof Zarzycki', 'Sebastian Pawlak', 'Mirella Burcewicz', 'Jagoda Jasnowska']",[],A female road movie. A touching story about the close relationship between sisters Malgorzata (Magdalena Cielecka) and Lucja (Marta Nieradkiewicz).,96
tt28418978,Mai parlarem de nosaltres,Movie,Drama,2023,9.0,NO DATA,"['tt28418978', 'Berta Galo', 'Paula Vicario', 'Mikel Iglesias', 'Mònica Pérez', 'Jordi Ríos']",[],"Dos amigas pasan un fin de semana juntas antes de que una de ellas se vaya a vivir a Francia. Durante el fin de semana, una serie de sucesos pondrán a prueba su verdadera amistad.",63
tt28419073,Ivanna,Movie,Drama,2023,7.0,NO DATA,"['tt28419073', 'Michel Bohiri', 'Mahoula Kane', 'Stéphane Sebime', 'Siata Traoré', 'Sita Traoré', 'Prisca Zamble']",[],,NO DATA
tt28420136,Kaumarya,Movie,Drama,2023,7.0,NO DATA,"['tt28420136', 'Nagesh Bhonsle', 'Devendra Dodke', 'Milind Shinde']",[],"Owing to lack of livelihood opportunities, Shankar travels to his in-law's village along with his wife and two daughters Shraddha and Chamki. In the same village Suraj, a young bachelor who runs a liquor shop, lives with his brother Tarasingh and sister in-law. Suraj falls in love with Shradha at first sight. Shradha likes to ride a bi-cycle and since Suraj owns one, ... Leer todo",NO DATA
tt28430394,Whisper: Echoes of Dread,Movie,Drama,2023,10.0,NO DATA,"['tt28430394', 'Timothy Turner', 'Roane Borger', ""Cameron D'Amore"", 'Calan Schultz', 'Michael Underwood', 'John Gransee', 'Johnathan Lopez', 'Kailey Mazur', 'John Paul Cargille', 'John Ferguson']",[],"The legends have been hiding since the world has known of their existence. After the death of The Wanderer and the disappearance of Maze Baker, Jazz finds an unlikely ally, as mysterious entity, The Willed, seeks out the remaining legends.",60
tt28430014,Destinée,Movie,Drama,2023,8.0,NO DATA,"['tt28430014', 'Axel Abessolo', ""Andre' Bang"", 'Jeannine Biloa', 'Edith Tania Ekoumou', 'Daniel Ndo', 'Aaron Nguele', 'Joel Patrick Oyono', 'Roger Brice Sobgo', 'Rigobert Tamwa', 'Carine Tchewong']",[],,NO DATA
tt28430975,Blackmail,Movie,Drama,2023,5.0,NO DATA,"['tt28430975', 'Michele Atangana', 'Romuald Bahiya', 'Kallaty Essame', 'José Etoa', 'Marcy Florida Eyaga', 'Pavel Guetchou', 'Jeannis Prudence Mengue', 'Dumont Tadja']",[],,NO DATA
tt28431900,The Bicycle Man,Movie,Drama,2023,5.0,NO DATA,"['tt28431900', 'John Ban', 'Alan Cliffe', 'Zehn Hinton', 'Chrissy Strong', 'Peter Toomey', 'Patrick D. Warner']",[],"After crossing paths with a terminally-ill mad scientist who's supposedly discovered the key to switching bodies, a suicidal call center agent must decide whether or not to shorten his life.",30
tt28420155,Meera,Movie,Drama,2023,10.0,NO DATA,"['tt28420155', 'Heena Varde', 'Sanjay Parmar', 'Reeva Rachh', 'Chetan Daiya', 'Maulik Chauhan', 'Magan Luhar', 'Parmeshwar Sirsikar', 'Kinnal Nayak', 'Harshida Pankhaniya', 'Dharal Shah']",[],"Meera's journey transcends her personal struggle. She becomes a symbol of women's empowerment and self-reliance. Her entrepreneurial success inspire her fellow villagers, challenging the oppressive mindset prevalent in their community.",137
